amount,is_high_risk_country,is_new_device,txn_per_minute,time_since_last_txn,amount_zscore,high_amount,velocity_risk,hour,day_of_week,is_fraud
145.69,0,0,6,28.276827422532264,0.22,0,0,12,3,0
316.51,0,0,3,17.06761016307687,1.65,1,0,17,0,0
139.11,0,0,3,19.70579532619499,0.16,0,0,18,1,0
137.15,0,0,8,53.170649155380104,0.15,0,1,13,0,0
30.4,0,0,5,41.50530460486924,-0.75,0,0,5,3,0
91.92,0,0,9,18.64965356019403,-0.23,0,1,22,6,0
99.21,1,0,3,88.87274593266886,-0.17,0,0,12,1,0
144.53,0,0,2,10.135054044610394,0.21,0,0,20,1,0
690.16,0,0,8,23.5324947482172,4.77,1,1,21,5,0
4.11,0,0,1,31.213521562913826,-0.97,0,0,22,4,0
8.09,0,1,1,35.86089933057543,-0.93,0,0,11,0,0
9.74,0,0,7,0.5071268601592717,-0.92,0,1,3,4,0
163.03,0,1,5,19.633079964703157,0.36,0,0,19,6,0
17.59,0,0,6,97.9311391715517,-0.85,0,0,14,4,0
116.89,1,0,1,1.0571190062161646,-0.02,0,1,10,4,0
47.11,1,0,9,5.061089399157681,-0.61,0,1,10,4,0
73.35,0,0,5,29.270542180175084,-0.39,0,0,15,0,0
29.15,0,0,6,1.4723305281328554,-0.76,0,1,13,2,0
241.29,0,0,6,32.22420089307589,1.02,0,0,14,1,0
105.87,0,0,9,5.032715855848145,-0.11,0,1,15,5,0
347.1,0,0,1,11.512766983172929,1.9,1,0,21,3,0
102.57,0,0,5,37.08724563727082,-0.14,0,0,9,4,0
15.87,0,0,2,71.99717131247817,-0.87,0,0,21,4,0
22.49,0,0,3,12.686460215544463,-0.81,0,0,0,1,0
541.99,0,0,1,13.37361663112522,3.53,1,0,16,5,0
155.16,0,0,5,8.4661447763898,0.3,0,1,2,6,0
6.06,0,0,4,85.50041131947111,-0.95,0,0,16,4,0
146.0,0,0,3,40.29865660186091,0.22,0,0,0,6,0
63.76,0,0,9,12.90930791939816,-0.47,0,1,6,5,0
44.04,0,0,7,49.20273499530575,-0.63,0,1,7,2,0
20.08,0,0,7,8.668409371156132,-0.83,0,1,16,1,0
219.84,0,0,7,5.950995224441755,0.84,0,1,1,6,0
7.92,0,0,5,1.2603438731812129,-0.93,0,1,8,2,0
41.07,0,0,9,13.284154988415063,-0.66,0,1,17,3,0
43.9,1,0,5,4.014817853083041,-0.63,0,1,20,4,0
21.05,0,0,2,22.058533849938616,-0.82,0,0,2,3,1
85.16,0,0,3,40.655073467397315,-0.29,0,0,19,5,0
1.41,0,0,9,35.88605370385659,-0.99,0,1,6,2,0
42.97,0,1,1,7.605751236942608,-0.64,0,1,6,2,0
325.5,0,1,8,94.66201070907105,1.72,1,1,18,2,0
44.62,0,0,4,30.3016392086716,-0.63,0,0,15,2,1
53.64,0,0,6,1.0903765161345724,-0.55,0,1,16,1,0
76.9,0,0,3,43.64557472910825,-0.36,0,0,8,2,0
98.98,0,0,4,5.091703711268422,-0.17,0,1,22,2,0
198.47,1,0,3,22.051098740911197,0.66,0,0,1,2,0
25.33,0,1,5,4.72187475327164,-0.79,0,1,8,5,0
246.45,0,0,9,37.53255162610997,1.06,0,1,3,6,0
170.03,0,0,7,50.154437164569174,0.42,0,1,7,5,0
153.9,0,0,1,37.020585933484355,0.29,0,0,20,0,0
10.9,0,0,4,54.37529023770021,-0.91,0,0,14,4,0
2.63,0,0,9,32.62892097935718,-0.98,0,1,19,5,0
108.17,0,0,4,26.556019724092703,-0.1,0,0,5,6,0
238.65,0,1,4,16.694187941936505,1.0,0,0,5,2,0
105.38,0,0,8,7.840273748752262,-0.12,0,1,20,3,0
28.78,0,0,3,56.525212284447996,-0.76,0,0,13,2,0
11.39,1,0,7,32.82301562332791,-0.9,0,1,13,1,0
144.32,0,0,6,9.386299800138259,0.21,0,1,0,4,0
153.52,0,0,5,165.10795593162507,0.28,0,0,6,0,0
22.73,0,0,5,30.19333650135374,-0.81,0,0,13,4,0
3.43,0,0,1,49.778031260949746,-0.97,0,0,19,6,0
62.97,0,0,6,15.512064927484346,-0.47,0,0,4,5,0
104.88,0,0,6,24.810498386038983,-0.12,0,0,13,0,0
146.9,0,0,4,17.636814555893864,0.23,0,0,21,0,0
199.25,0,1,7,69.56841454392988,0.67,0,1,12,5,1
113.16,0,0,4,88.04728486801379,-0.05,0,0,20,0,0
14.1,0,0,3,61.25424193589126,-0.88,0,0,18,1,0
137.7,0,0,1,12.773691843236985,0.15,0,0,16,2,0
497.55,0,0,1,10.195771810054817,3.16,1,0,9,3,0
283.21,1,0,8,6.353433223311239,1.37,1,1,10,2,0
246.38,0,0,6,7.649984526842453,1.06,0,1,19,6,0
43.17,0,0,3,29.219449082063715,-0.64,0,0,6,6,0
166.73,0,0,3,12.412953071993739,0.39,0,0,7,4,0
228.54,0,0,2,94.97975594581922,0.91,0,0,15,4,0
136.11,0,0,6,46.50010417970893,0.14,0,0,3,6,0
34.61,0,1,7,11.785838004910342,-0.71,0,1,23,2,0
369.06,0,0,4,92.87744319287633,2.09,1,0,14,5,0
71.92,0,0,7,33.17722782990787,-0.4,0,1,11,2,0
16.68,0,0,5,10.190810118511997,-0.86,0,0,1,1,0
13.95,0,0,1,34.164345052927956,-0.88,0,0,14,5,0
125.13,0,0,1,27.13159155107805,0.05,0,0,15,3,0
69.09,0,0,7,40.159971582423246,-0.42,0,1,12,6,0
11.91,0,0,4,4.952362091880576,-0.9,0,1,6,1,0
161.82,0,0,6,35.585663242142616,0.35,0,0,16,5,0
192.73,0,1,8,53.05357472823266,0.61,0,1,20,4,0
155.1,0,0,8,1.2453320211727683,0.3,0,1,2,6,1
27.12,0,0,7,43.369032558030284,-0.77,0,1,15,4,0
140.46,0,0,6,97.05335292454097,0.17,0,0,14,6,0
1.29,0,0,4,55.075987888792945,-0.99,0,0,5,2,0
43.68,0,0,8,24.048466480262487,-0.63,0,1,2,3,0
61.06,0,0,6,35.4204537952215,-0.49,0,0,1,0,0
216.4,0,0,4,85.65469550399673,0.81,0,0,23,5,0
59.39,0,0,1,12.285350028127658,-0.5,0,0,9,4,0
1.36,0,0,4,2.3261534444160548,-0.99,0,1,9,5,0
52.13,0,0,6,129.50121710850817,-0.56,0,0,22,5,0
82.92,0,0,6,185.71831711001258,-0.31,0,0,12,1,0
357.12,0,0,2,189.91375144833816,1.99,1,0,11,0,0
339.7,0,0,9,81.07032924371539,1.84,1,1,12,2,0
23.94,0,0,8,116.45522499582025,-0.8,0,1,0,5,0
24.57,0,1,6,31.237388809377684,-0.79,0,0,13,2,0
21.41,0,0,5,3.5605989966267435,-0.82,0,1,20,1,0
186.66,0,0,4,45.00891207378386,0.56,0,0,21,0,0
0.72,0,0,8,11.158962086721273,-0.99,0,1,11,3,0
16.32,0,0,6,147.17457031991512,-0.86,0,0,5,3,0
92.65,0,0,3,80.57612929931234,-0.22,0,0,21,5,0
34.13,0,1,7,38.2365618557165,-0.71,0,1,20,0,0
11.63,0,0,4,87.23586801073643,-0.9,0,0,18,6,0
53.53,0,0,6,52.50778340292363,-0.55,0,0,19,5,0
38.46,0,1,6,52.70159982901393,-0.68,0,0,14,5,0
85.87,0,0,7,49.799387846418135,-0.28,0,1,22,5,0
464.93,0,0,8,166.04912410880905,2.89,1,1,10,1,0
15.93,0,0,6,32.62739778009792,-0.87,0,0,13,4,0
55.96,0,0,2,16.58834430051179,-0.53,0,0,0,1,0
322.56,0,0,1,12.02483802206015,1.7,1,0,12,6,0
251.34,0,0,4,4.17154262798216,1.1,1,1,10,2,0
60.16,0,0,5,88.62548335703347,-0.5,0,0,14,5,0
144.06,0,0,5,3.208802728996352,0.21,0,1,3,0,0
11.04,0,0,9,28.222028399202706,-0.91,0,1,20,3,0
149.6,0,0,5,41.17920845942565,0.25,0,0,16,5,0
432.8,0,0,4,3.7289781546926055,2.62,1,1,17,5,0
92.53,0,0,5,14.118994469827006,-0.23,0,0,11,2,0
82.82,0,0,8,12.177980131786393,-0.31,0,1,0,6,0
24.89,0,0,3,78.44874363552002,-0.79,0,0,4,0,0
120.55,0,0,7,10.604003022273112,0.01,0,1,13,0,0
107.12,0,0,4,36.2399125497704,-0.1,0,0,11,0,0
126.64,0,0,2,13.350495634635823,0.06,0,0,20,6,0
3.17,0,1,8,104.88607627544728,-0.97,0,1,8,4,0
95.48,0,1,7,22.172515791840137,-0.2,0,1,5,5,1
108.44,0,0,4,10.916183091104244,-0.09,0,0,15,0,0
27.91,0,0,8,162.6845400802116,-0.77,0,1,22,2,0
28.03,0,0,7,96.7148244516634,-0.77,0,1,10,1,0
38.79,1,0,8,5.448450784444881,-0.68,0,1,7,6,0
149.26,0,1,3,51.9880737510195,0.25,0,0,19,1,0
111.85,0,0,4,39.90618280066696,-0.06,0,0,18,2,0
224.31,0,0,5,89.33964238448623,0.88,0,0,15,2,0
42.06,0,0,4,70.83521234482437,-0.65,0,0,5,3,0
291.74,0,0,3,27.252341993455016,1.44,1,0,4,6,0
163.37,0,0,3,3.2681791900896067,0.37,0,1,0,1,0
60.31,0,0,4,13.292638564689522,-0.5,0,0,14,4,0
12.01,0,0,6,94.85080217732911,-0.9,0,0,3,1,0
35.64,0,0,1,72.93264427757364,-0.7,0,0,1,0,0
376.94,0,0,6,112.71197554238218,2.15,1,0,1,6,0
44.59,0,0,4,92.63469776992773,-0.63,0,0,22,2,0
48.04,0,0,6,116.7696530469523,-0.6,0,0,9,3,0
25.23,0,0,8,59.75862866397157,-0.79,0,1,10,6,1
197.31,0,0,1,139.0900688777531,0.65,0,0,22,0,0
38.7,0,0,9,84.94378613243899,-0.68,0,1,12,0,0
48.1,0,0,2,39.06643124139837,-0.6,0,0,21,3,0
64.2,0,0,8,139.20354765772058,-0.46,0,1,2,2,0
68.24,0,1,3,9.604351546424642,-0.43,0,1,18,2,0
63.59,0,0,9,0.5584745692424155,-0.47,0,1,2,4,0
84.08,0,0,2,72.5713667965324,-0.3,0,0,3,1,0
202.17,0,0,3,10.129838247152408,0.69,0,0,4,6,0
205.3,0,0,6,16.361552335047513,0.72,0,0,10,1,0
192.12,0,0,2,40.164563475962666,0.61,0,0,23,0,0
12.79,0,0,3,19.84042493037708,-0.89,0,0,2,6,0
192.94,0,0,2,4.969447312427328,0.61,0,1,14,0,1
15.37,0,0,5,28.816465469192867,-0.87,0,0,15,6,0
15.99,0,0,7,20.379847809007668,-0.87,0,1,9,6,0
354.47,0,0,5,49.821094680776355,1.96,1,0,2,6,0
205.38,0,0,6,73.25166359809877,0.72,0,0,15,3,0
96.47,0,1,5,29.298617492283633,-0.19,0,0,20,5,0
249.5,0,0,4,59.83723131414105,1.09,0,0,21,5,0
545.23,0,1,5,189.18351260155254,3.56,1,0,3,1,0
113.19,0,1,8,5.148376023008061,-0.05,0,1,9,1,0
113.89,0,0,8,26.080111721458888,-0.05,0,1,6,5,0
168.5,0,0,6,24.855511826601543,0.41,0,0,22,2,0
31.7,0,0,9,11.545753998167505,-0.73,0,1,7,2,0
21.94,0,0,2,8.007998847972367,-0.82,0,1,9,2,0
171.04,0,1,9,24.75598606520953,0.43,0,1,20,2,0
50.76,0,0,3,6.841520905998936,-0.58,0,1,16,3,0
17.41,1,0,8,0.2503876062822076,-0.85,0,1,0,4,0
45.38,0,0,1,53.756500236930925,-0.62,0,0,15,1,0
53.3,0,0,2,54.24808758709852,-0.55,0,0,19,2,0
403.07,0,0,2,24.477879893674235,2.37,1,0,9,4,0
143.66,0,0,2,40.26293153014066,0.2,0,0,21,2,0
90.82,0,0,8,150.55586565600197,-0.24,0,1,7,6,0
416.36,0,0,7,10.385280355288293,2.48,1,1,3,6,0
280.14,0,0,4,19.78206603380693,1.34,1,0,8,2,1
86.09,0,1,7,22.954911492200463,-0.28,0,1,12,4,0
283.33,0,1,4,3.3961229704359566,1.37,1,1,10,4,0
62.16,0,0,3,59.126898100097115,-0.48,0,0,7,5,0
31.43,0,0,8,2.6057008744630212,-0.74,0,1,13,4,0
31.78,0,0,4,161.8030690572057,-0.73,0,0,19,4,0
130.28,0,0,6,11.544133771333533,0.09,0,0,3,4,0
83.43,0,0,7,1.9603350692869614,-0.3,0,1,8,0,0
129.09,0,0,2,34.656250189485746,0.08,0,0,4,6,0
139.03,0,0,7,25.989557657281882,0.16,0,1,9,1,0
2.71,0,0,3,10.893813902696227,-0.98,0,0,5,2,0
6.67,0,0,1,24.487440791055068,-0.94,0,0,1,3,0
91.29,0,0,4,3.41495881843219,-0.24,0,1,10,1,0
25.44,0,0,2,72.16527852158028,-0.79,0,0,17,4,0
120.13,0,0,4,40.70205707622186,0.0,0,0,2,6,0
96.41,0,0,1,74.56619171947307,-0.19,0,0,2,0,0
105.76,0,0,4,36.479972556178964,-0.12,0,0,5,1,0
43.22,0,0,5,55.04300881018309,-0.64,0,0,15,5,0
122.55,0,1,2,6.8623332309592415,0.03,0,1,3,5,0
212.28,0,0,5,40.74607715159621,0.78,0,0,0,5,0
750.11,1,0,1,82.38455932411436,5.27,1,0,13,6,0
218.75,0,0,7,11.00415746233817,0.83,0,1,1,0,0
97.84,0,0,6,20.70206286155844,-0.18,0,0,10,2,0
25.8,0,0,4,47.71520080979904,-0.78,0,0,11,1,1
137.28,0,0,1,22.865239686830577,0.15,0,0,22,1,0
333.01,0,0,7,19.909953081630633,1.78,1,1,15,6,0
28.57,0,0,7,93.25131973822224,-0.76,0,1,8,2,0
35.49,0,0,4,214.76338272410058,-0.7,0,0,5,2,0
19.36,0,0,7,22.16893218340661,-0.84,0,1,3,3,0
160.15,0,0,4,57.0359699841521,0.34,0,0,21,4,0
62.62,0,0,6,15.379482684624914,-0.48,0,0,7,4,0
7.77,0,0,2,186.53179733060452,-0.93,0,0,12,4,0
249.48,0,0,5,71.16915454783397,1.09,0,0,2,1,0
97.88,0,0,2,34.9605206059601,-0.18,0,0,8,6,0
48.25,0,0,4,55.2821716752787,-0.6,0,0,19,2,0
50.59,0,0,7,115.99317006738023,-0.58,0,1,9,2,0
41.14,0,0,2,56.41106739757136,-0.66,0,0,20,4,0
72.94,0,0,3,19.091834843917983,-0.39,0,0,8,2,0
49.33,0,0,8,18.7654315284725,-0.59,0,1,1,4,0
95.27,0,0,2,1.2061486118783873,-0.2,0,1,20,4,0
178.21,0,0,2,35.67949277896153,0.49,0,0,9,0,0
134.67,0,0,8,84.35111490702586,0.13,0,1,2,2,1
41.85,0,0,1,16.086272329649123,-0.65,0,0,0,2,0
90.28,0,0,1,58.03864775782673,-0.24,0,0,14,6,0
220.0,0,0,8,21.636790953511202,0.84,0,1,22,1,0
8.48,0,0,9,22.680551750268954,-0.93,0,1,0,5,0
9.78,0,1,3,10.602077202496803,-0.92,0,0,14,6,0
97.48,0,0,3,37.656653908587046,-0.18,0,0,3,1,0
122.3,0,0,2,27.457648005304872,0.02,0,0,0,1,0
28.5,0,1,8,29.992147425377375,-0.76,0,1,7,5,0
164.08,0,0,1,17.782999173832874,0.37,0,0,15,2,1
124.7,0,0,7,8.305858329102643,0.04,0,1,0,1,0
308.13,0,0,6,23.432016029031697,1.58,1,0,18,3,0
22.21,0,0,4,19.54898852056072,-0.81,0,0,15,1,0
167.02,0,1,1,17.20468394908732,0.4,0,0,9,3,0
10.48,0,0,3,50.55369095371721,-0.91,0,0,7,6,0
99.97,0,0,1,26.789433896992072,-0.16,0,0,2,6,0
96.33,0,0,8,37.86317042929447,-0.19,0,1,3,5,0
59.0,0,0,1,44.21752679207809,-0.51,0,0,10,0,0
223.39,0,0,8,64.36271594023262,0.87,0,1,6,0,0
0.53,0,0,9,31.686047632552235,-0.99,0,1,21,0,0
88.12,0,0,7,40.26781515537875,-0.26,0,1,5,6,0
29.38,0,0,3,32.20281355606831,-0.75,0,0,16,0,0
163.27,0,0,9,30.051318230324828,0.37,0,1,16,3,1
5.28,0,0,8,12.840823089828367,-0.96,0,1,2,5,0
213.74,0,1,6,118.91347841135406,0.79,0,0,15,5,0
218.49,0,1,6,7.090735185602174,0.83,0,1,9,1,0
214.68,0,1,4,91.65974238840928,0.8,0,0,14,2,0
19.87,0,0,5,48.53123311073163,-0.83,0,0,8,1,0
119.44,0,1,2,38.02308815899494,-0.0,0,0,5,1,1
1.74,0,1,7,22.463721592502917,-0.98,0,1,15,5,1
226.04,0,0,5,111.79460745880976,0.89,0,0,6,1,0
154.04,0,0,5,3.3841408649518945,0.29,0,1,16,5,0
90.9,0,0,5,67.70558314741386,-0.24,0,0,16,6,0
157.38,0,1,4,15.257160375293552,0.32,0,0,18,3,0
11.89,0,0,2,63.41215353634979,-0.9,0,0,18,1,0
90.26,0,0,8,50.34020072134186,-0.24,0,1,23,1,0
41.31,0,0,1,10.559975721113341,-0.65,0,0,1,0,0
431.75,0,0,9,31.0065431117388,2.61,1,1,5,0,0
233.49,0,0,8,42.049642999641186,0.95,0,1,12,5,0
158.58,0,0,5,16.436848133356055,0.33,0,0,8,1,0
325.71,0,0,3,38.72922609323618,1.72,1,0,16,5,0
51.11,0,0,3,13.59852954408952,-0.57,0,0,16,4,0
277.37,0,0,8,69.98755723888478,1.32,1,1,10,1,1
47.21,0,0,1,20.304652201215948,-0.6,0,0,18,2,0
158.37,0,0,3,4.396623444329419,0.32,0,1,19,6,0
160.01,0,0,4,56.64732695708164,0.34,0,0,3,6,0
2.22,0,0,6,50.18652292552907,-0.98,0,0,10,3,0
53.75,0,0,7,153.13021580812537,-0.55,0,1,16,4,0
2.35,0,1,5,130.90789826430262,-0.98,0,0,19,4,0
700.84,0,0,5,15.67930536555633,4.86,1,0,22,6,0
15.64,0,0,5,26.372967154400612,-0.87,0,0,7,2,0
93.92,0,1,4,51.132888226664186,-0.21,0,0,19,0,0
187.6,0,0,5,15.683072548320846,0.57,0,0,7,6,0
26.97,0,0,7,5.083023987597707,-0.77,0,1,22,3,0
79.64,0,0,7,113.17248704717178,-0.33,0,1,19,3,0
112.2,0,0,7,71.92363012515771,-0.06,0,1,13,6,0
20.95,0,0,3,72.6265586128412,-0.82,0,0,23,0,0
180.91,0,0,1,29.4577207116985,0.51,0,0,7,4,0
42.69,0,0,6,8.125362897682379,-0.64,0,1,0,4,0
28.44,0,0,2,50.742716737939894,-0.76,0,0,20,2,0
98.05,0,0,9,37.94688438178547,-0.18,0,1,10,6,0
63.38,0,0,5,65.6546214722102,-0.47,0,0,6,3,0
303.52,0,0,5,10.548299532143096,1.54,1,0,8,2,1
254.49,0,0,5,6.724246543891228,1.13,1,1,13,1,0
79.25,0,0,2,8.100757489867703,-0.34,0,1,23,6,0
53.42,0,0,6,50.29781905520871,-0.55,0,0,11,5,0
47.26,0,0,5,67.01880158110966,-0.6,0,0,8,2,0
37.37,0,0,6,49.449848644369624,-0.69,0,0,8,2,0
94.38,0,0,4,135.0008933344091,-0.21,0,0,11,4,0
196.16,0,1,2,16.623743186874336,0.64,0,0,10,1,0
44.66,0,0,3,81.97773281067094,-0.63,0,0,8,5,0
25.3,0,1,7,105.63388230373803,-0.79,0,1,20,5,0
77.43,0,1,8,6.76938431794848,-0.35,0,1,1,6,0
8.58,0,0,2,44.29729260599737,-0.93,0,0,10,4,0
144.99,0,0,5,138.6716388538367,0.21,0,0,15,4,0
87.67,0,0,5,97.26069924294069,-0.27,0,0,22,5,0
82.31,0,0,7,21.909659150282206,-0.31,0,1,22,0,0
42.88,0,1,9,121.63044593449919,-0.64,0,1,22,5,0
282.05,0,0,6,25.494446329791785,1.36,1,0,1,5,0
11.38,0,0,6,47.6463444734395,-0.9,0,0,11,0,0
244.66,0,0,3,5.904851060893219,1.05,0,1,3,6,0
56.73,0,1,7,55.90010247147179,-0.53,0,1,0,0,0
255.06,0,0,1,20.43623572883774,1.13,1,0,7,1,0
156.57,0,0,4,42.84842055998809,0.31,0,0,22,3,0
13.2,1,0,4,56.899600160122986,-0.89,0,0,22,0,0
213.72,0,0,8,13.742103745360374,0.79,0,1,17,6,0
137.55,0,0,2,36.1756157309073,0.15,0,0,18,0,0
3.94,0,0,9,2.010393605271133,-0.97,0,1,21,4,1
17.22,0,0,1,3.266597180996825,-0.86,0,1,2,5,0
121.15,0,0,3,61.29779777425179,0.01,0,0,8,3,1
130.38,0,0,4,47.4782535997495,0.09,0,0,19,6,0
164.76,0,0,9,11.274636922981092,0.38,0,1,3,4,0
152.86,0,0,3,26.798518842505832,0.28,0,0,4,5,0
129.29,0,0,5,53.5165543385844,0.08,0,0,6,6,0
174.41,0,0,8,30.615183480336714,0.46,0,1,9,6,0
102.7,0,0,2,117.96207101333219,-0.14,0,0,5,2,0
36.26,0,0,7,95.68811208973128,-0.7,0,1,23,2,0
292.16,0,0,1,45.315206980485904,1.44,1,0,13,4,0
2.21,0,0,5,103.22081557457192,-0.98,0,0,3,1,0
54.79,0,0,3,47.2669772904882,-0.54,0,0,6,3,0
156.62,0,0,6,41.4656138262275,0.31,0,0,5,5,0
66.86,0,0,1,89.86612453146091,-0.44,0,0,8,0,0
3.02,0,0,8,65.78545035478479,-0.97,0,1,9,6,0
8.19,0,0,9,18.719420213001577,-0.93,0,1,4,3,0
125.51,0,0,3,52.95841275517288,0.05,0,0,7,3,0
401.83,0,0,4,54.00052018358899,2.36,1,0,12,0,0
96.32,0,0,9,10.416544474133854,-0.19,0,1,15,2,0
84.81,0,0,2,50.51516598668179,-0.29,0,0,9,1,1
45.98,0,0,1,7.839468985693225,-0.61,0,1,23,0,0
35.6,0,0,2,11.19244789812352,-0.7,0,0,22,0,0
2.54,0,0,1,17.354063418356642,-0.98,0,0,10,4,0
38.25,0,1,3,1.50397335705784,-0.68,0,1,8,5,0
71.55,0,0,7,19.372897946515735,-0.4,0,1,16,1,0
26.47,0,0,5,1.8325716905076257,-0.78,0,1,7,5,0
10.97,0,0,3,5.20511364206163,-0.91,0,1,16,4,0
151.79,0,0,2,178.78093158907092,0.27,0,0,6,3,0
270.02,0,0,4,29.40147785721097,1.26,1,0,21,3,0
331.32,0,1,4,61.75656474040863,1.77,1,0,8,2,0
115.48,0,0,2,3.112220027433599,-0.03,0,1,4,5,0
6.51,0,0,3,13.475049664938307,-0.94,0,0,9,5,0
162.05,0,0,8,14.573260369607931,0.36,0,1,23,3,0
14.0,0,0,2,25.00901464547304,-0.88,0,0,12,0,0
132.95,0,0,4,5.316297257736917,0.11,0,1,5,4,0
181.35,0,0,4,183.48958055485076,0.52,0,0,20,4,0
155.3,0,0,8,58.26745526726495,0.3,0,1,23,5,0
364.1,0,0,5,27.27071978690326,2.04,1,0,0,0,1
160.8,0,1,1,57.73047083895347,0.35,0,0,0,6,0
141.79,1,0,2,66.09713485228772,0.19,0,0,21,3,0
36.42,1,1,9,36.81725186035203,-0.69,0,1,19,6,1
310.46,0,0,9,3.078574002888372,1.6,1,1,19,0,0
23.75,0,0,7,4.294715326652682,-0.8,0,1,9,3,0
282.33,0,0,7,4.106851785494081,1.36,1,1,22,3,0
44.99,0,0,9,24.376244934473124,-0.62,0,1,13,4,0
16.73,0,0,7,4.321294942070751,-0.86,0,1,19,6,0
210.32,0,0,2,19.495211275420488,0.76,0,0,1,1,0
0.3,0,0,7,19.654680897687843,-1.0,0,1,17,1,0
214.12,0,0,4,94.18110773941886,0.79,0,0,12,2,0
36.51,0,0,7,70.33356249560985,-0.69,0,1,11,6,0
259.25,0,1,6,95.20595991862677,1.17,1,0,16,6,0
141.12,0,0,9,35.62209663631263,0.18,0,1,7,0,0
131.66,0,0,4,5.443281222614229,0.1,0,1,0,3,0
54.56,0,0,4,72.52263110035292,-0.54,0,0,20,0,0
7.35,0,0,6,5.783881462645762,-0.94,0,1,6,6,0
212.69,0,0,9,75.70380910171426,0.78,0,1,16,6,0
22.49,0,0,5,7.340074764378264,-0.81,0,1,22,3,0
55.88,0,1,6,14.268916916291474,-0.53,0,0,8,2,0
110.06,0,0,2,7.938303904498449,-0.08,0,1,6,3,0
78.99,0,0,7,72.67651663619986,-0.34,0,1,20,4,0
26.58,1,0,4,300.46386503968586,-0.78,0,0,16,5,0
18.18,0,0,3,55.54051427354932,-0.85,0,0,10,2,0
15.78,0,0,1,49.9165843967468,-0.87,0,0,9,1,0
238.54,0,0,1,14.949934306295809,0.99,0,0,6,0,0
3.85,0,0,6,32.961355019577695,-0.97,0,0,0,2,0
452.75,0,0,2,171.65359381945024,2.79,1,0,5,6,0
26.56,0,0,9,67.27203518064671,-0.78,0,1,6,0,0
14.03,0,0,9,4.820904509504379,-0.88,0,1,3,1,0
103.24,0,0,3,57.189665576206316,-0.14,0,0,9,6,0
10.0,0,0,9,9.198507473546284,-0.92,0,1,0,4,0
110.69,0,0,8,8.081742084984038,-0.07,0,1,21,4,0
228.16,0,0,8,20.960508274451115,0.91,0,1,12,2,0
5.89,0,0,7,80.21100066086566,-0.95,0,1,2,2,0
193.05,0,0,5,12.313651676250297,0.61,0,0,5,5,0
60.2,0,0,4,22.470115719092735,-0.5,0,0,23,2,0
20.85,0,0,5,92.7045611448082,-0.83,0,0,3,5,0
23.24,0,0,9,6.2045952153301664,-0.81,0,1,1,1,0
301.25,0,0,4,31.98749643940179,1.52,1,0,20,6,0
14.07,0,0,9,85.73873896766453,-0.88,0,1,18,2,0
241.89,0,1,9,99.70299954293286,1.02,0,1,3,2,0
94.3,0,1,6,10.370201205461003,-0.21,0,0,9,2,0
4.78,0,0,5,32.68515757131546,-0.96,0,0,2,1,0
74.94,0,0,2,57.23167489074762,-0.37,0,0,13,3,0
204.09,0,1,4,74.90769612204429,0.71,0,0,5,6,0
155.44,0,0,3,117.73796665568429,0.3,0,0,16,5,0
80.52,0,0,9,104.03315241535816,-0.33,0,1,8,0,0
235.98,0,1,4,148.36508556612824,0.97,0,0,6,5,0
15.39,0,0,6,35.03843460837454,-0.87,0,0,0,6,0
288.87,0,0,6,74.36779746443621,1.42,1,0,5,6,0
224.84,0,0,2,19.119786342516353,0.88,0,0,10,6,0
147.83,0,0,9,24.11653995259484,0.24,0,1,21,5,0
204.38,0,0,4,53.68858759121263,0.71,0,0,23,5,0
94.18,0,0,3,92.03824745925321,-0.21,0,0,7,1,0
134.93,0,0,2,65.30191367423286,0.13,0,0,8,6,0
98.68,0,0,8,15.755544295128296,-0.17,0,1,18,3,0
52.7,0,0,4,5.333862723463162,-0.56,0,1,1,5,0
100.96,0,0,1,28.878467433194874,-0.16,0,0,18,2,0
35.72,0,1,7,84.13624873605198,-0.7,0,1,2,4,0
69.64,1,0,8,33.76010488270868,-0.42,0,1,10,6,0
39.55,0,0,1,14.296826362974194,-0.67,0,0,2,2,0
15.73,0,0,4,35.21586269596566,-0.87,0,0,16,4,0
46.61,0,0,7,63.33223137707542,-0.61,0,1,8,1,0
229.25,0,0,1,37.795924363336844,0.92,0,0,10,3,0
57.57,0,0,5,53.45661611396997,-0.52,0,0,19,4,1
165.4,0,0,3,34.07656919474804,0.38,0,0,13,6,0
23.11,0,0,1,9.907639086988402,-0.81,0,1,23,4,0
66.29,0,0,3,119.99293645734448,-0.45,0,0,6,4,0
14.64,0,0,7,5.584344649043578,-0.88,0,1,6,1,1
17.91,0,0,7,0.48930998714942675,-0.85,0,1,4,1,0
115.3,0,0,1,87.10593698288993,-0.04,0,0,7,5,0
112.22,0,0,5,31.37700277749183,-0.06,0,0,11,1,0
28.8,0,0,9,2.3081437118351165,-0.76,0,1,17,5,0
77.19,0,1,4,65.35333979811755,-0.35,0,0,4,3,0
238.8,0,0,2,60.3427008706083,1.0,0,0,17,6,0
22.97,0,0,7,77.6606448062758,-0.81,0,1,0,1,0
2.33,0,0,8,7.5131535651352666,-0.98,0,1,19,3,0
126.66,0,0,1,105.47449794213124,0.06,0,0,16,6,0
6.6,0,0,7,26.756876841729458,-0.94,0,1,15,1,0
469.08,0,0,9,55.950791812839995,2.92,1,1,12,5,0
112.88,0,0,1,24.41913807779464,-0.06,0,0,4,0,0
